USERID,BEGIN_TIME,STARTLONGTITUDE,STARTLATITUDE,DURATION
2506.000,20140816185927,115.873,39.060,2.000
1792.000,20140809125958,115.906,39.094,1.000
1792.000,20140809195701,115.869,39.105,2.000
1792.000,20140816103100,115.839,38.984,3.000
1792.000,20140816111157,115.839,38.973,1.000
1792.000,20140816145454,115.839,38.984,1.000
1792.000,20140816153216,115.861,39.029,3.000
1792.000,20140816162843,115.839,38.984,4.000
1792.000,20140816172400,115.839,38.984,1.000
1792.000,20140816183106,115.839,38.984,1.000
1792.000,20140816191435,115.868,38.950,3.000
2132.000,20140816105158,115.222,39.287,30.000
2132.000,20140816112939,115.222,39.321,21.000
2132.000,20140816141651,115.354,39.357,28.000
2870.000,20140809105951,115.863,39.326,1.000
2870.000,20140809111148,115.863,39.326,2.000
2870.000,20140809132530,115.863,39.326,1.000
2870.000,20140809140221,115.863,39.326,2.000
2870.000,20140816103614,115.856,39.335,2.000
2870.000,20140816114520,115.863,39.326,1.000
2870.000,20140816124131,115.856,39.335,3.000
2870.000,20140816173220,115.863,39.326,1.000
2870.000,20140816180210,115.863,39.326,3.000
2870.000,20140816190128,115.863,39.326,1.000
1793.000,20140809100001,115.477,38.696,26.000
1793.000,20140809114244,115.455,38.619,15.000
1793.000,20140809122338,115.455,38.619,34.000
1793.000,20140809155601,115.455,38.619,17.000
1793.000,20140809161614,115.468,38.653,23.000
1793.000,20140809184417,115.451,38.564,38.000
1793.000,20140809192928,115.176,38.477,20.000
1793.000,20140816103452,115.025,38.477,31.000
1793.000,20140816113244,115.014,38.451,25.000
1793.000,20140816125237,115.014,38.451,23.000
1793.000,20140816130142,114.970,38.443,38.000
1793.000,20140816141930,115.014,38.451,26.000
1793.000,20140816155648,115.036,38.412,29.000
1793.000,20140816165429,115.036,38.412,22.000
1793.000,20140816175317,114.991,38.447,28.000
1793.000,20140816181240,115.025,38.477,21.000
1793.000,20140816192603,114.970,38.443,22.000
2507.000,20140809102158,115.154,38.866,35.000
2507.000,20140809112717,115.160,38.881,27.000
2507.000,20140809151804,115.160,38.881,19.000
2507.000,20140809164139,115.300,38.921,17.000
2507.000,20140809174404,115.318,38.947,34.000
2507.000,20140809180359,115.318,38.947,38.000
2507.000,20140809195720,115.316,38.960,23.000
2507.000,20140816101726,115.318,38.947,31.000
2507.000,20140816111112,115.327,38.950,18.000
2507.000,20140816121618,115.324,38.971,21.000
2507.000,20140816153128,115.314,38.951,16.000
2507.000,20140816162336,115.258,38.949,29.000
2507.000,20140816172256,115.318,38.947,33.000
2507.000,20140816180908,115.318,38.947,15.000
2507.000,20140816194810,115.324,38.971,20.000
1794.000,20140809100251,115.318,38.947,4.000
1794.000,20140809111857,115.318,38.947,4.000
1794.000,20140809121545,115.295,38.951,4.000
1794.000,20140809141345,115.319,38.934,3.000
1794.000,20140809152025,115.318,38.947,4.000
1794.000,20140809160752,115.305,38.938,4.000
1794.000,20140809174619,115.305,38.938,4.000
1794.000,20140809181329,115.306,38.938,1.000
1794.000,20140809193823,115.318,38.947,3.000
1794.000,20140816105034,115.318,38.947,3.000
1794.000,20140816113026,115.295,38.951,4.000
1794.000,20140816121250,115.295,38.951,2.000
1794.000,20140816145725,115.376,38.932,4.000
1794.000,20140816153237,115.511,38.905,3.000
1794.000,20140816164951,115.348,38.939,1.000
1794.000,20140816174149,115.295,38.951,4.000
1794.000,20140816185349,115.295,38.951,1.000
1794.000,20140816192606,115.335,38.939,1.000
308.000,20140809195025,115.940,38.987,4.000
308.000,20140816105104,115.923,39.019,2.000
308.000,20140816112058,115.923,39.019,4.000
308.000,20140816123456,115.923,39.019,4.000
308.000,20140816135456,115.923,39.019,1.000
308.000,20140816145417,115.905,39.040,4.000
308.000,20140816153025,115.905,39.040,1.000
308.000,20140816160525,115.905,39.040,1.000
308.000,20140816170549,115.905,39.040,2.000
308.000,20140816185455,115.905,39.040,2.000
308.000,20140816191339,115.905,39.040,3.000
2508.000,20140809105742,115.883,38.950,2.000
2508.000,20140809110601,115.883,38.950,1.000
2508.000,20140809123204,115.900,38.938,3.000
2508.000,20140809140626,115.883,38.950,1.000
2508.000,20140809173333,115.900,38.938,2.000
2508.000,20140809195408,115.883,38.950,3.000
2508.000,20140816101651,115.883,38.950,4.000
2508.000,20140816111932,115.900,38.938,1.000
2508.000,20140816193855,115.900,38.938,4.000
2133.000,20140809102351,115.873,39.336,4.000
2133.000,20140809115303,115.862,39.348,1.000
2133.000,20140809195557,115.873,39.337,2.000
2133.000,20140816125108,115.866,39.332,4.000
2133.000,20140816160928,115.873,39.336,4.000
2133.000,20140816195150,115.872,39.345,1.000
2134.000,20140809162620,116.192,39.051,33.000
2134.000,20140809183427,116.192,39.051,18.000
2134.000,20140809191946,116.192,39.051,20.000
2134.000,20140816110802,116.203,39.061,16.000
2134.000,20140816121507,116.202,39.038,33.000
2134.000,20140816151048,116.206,39.051,20.000
2134.000,20140816164538,116.192,39.051,21.000
2134.000,20140816175952,116.185,39.044,35.000
2134.000,20140816184324,116.206,39.051,31.000
2134.000,20140816190208,116.192,39.051,24.000
2135.000,20140809103032,115.559,38.367,16.000
2135.000,20140809110301,115.476,38.454,18.000
2135.000,20140809151926,115.476,38.454,18.000
2135.000,20140809161002,115.518,38.408,15.000
2135.000,20140809173244,115.476,38.454,35.000
2135.000,20140809181331,115.518,38.408,38.000
2135.000,20140816105334,115.530,38.334,19.000
2135.000,20140816115548,115.454,38.385,36.000
2135.000,20140816133936,115.476,38.454,16.000
2871.000,20140809104635,115.776,38.689,3.000
2871.000,20140809113242,115.685,38.731,3.000
2871.000,20140809120516,115.682,38.709,1.000
2871.000,20140809184740,115.764,38.690,1.000
2871.000,20140809190036,115.758,38.674,4.000
2871.000,20140816120706,115.844,38.694,3.000
2871.000,20140816144852,115.865,38.689,1.000
2871.000,20140816151117,115.796,38.686,3.000
2871.000,20140816164351,115.771,38.685,2.000
2871.000,20140816172148,115.796,38.686,3.000
2871.000,20140816182328,115.796,38.686,3.000
1436.000,20140809143948,115.591,38.498,4.000
1436.000,20140809151917,115.578,38.482,4.000
1436.000,20140809161043,115.588,38.490,2.000
1436.000,20140809174645,115.578,38.482,4.000
1436.000,20140809182830,115.578,38.458,4.000
1436.000,20140816103321,115.548,38.512,2.000
1436.000,20140816113815,115.577,38.488,2.000
1436.000,20140816121210,115.618,38.506,1.000
1436.000,20140816133603,115.575,38.491,1.000
2136.000,20140809141855,115.319,38.427,15.000
2136.000,20140809152610,115.319,38.427,24.000
2136.000,20140809193429,115.313,38.435,27.000
2136.000,20140816102659,115.295,38.423,31.000
2136.000,20140816112237,115.352,38.468,28.000
2136.000,20140816121455,115.132,38.481,15.000
2136.000,20140816132553,115.232,38.439,31.000
2136.000,20140816155245,115.308,38.425,34.000
2136.000,20140816164227,115.308,38.425,35.000
2136.000,20140816174651,115.326,38.429,35.000
2136.000,20140816181102,115.308,38.425,38.000
309.000,20140809105814,115.855,39.329,1.000
309.000,20140809115840,115.847,39.317,1.000
309.000,20140809122344,115.855,39.329,4.000
309.000,20140809131524,115.863,39.326,3.000
309.000,20140809144242,115.863,39.326,1.000
309.000,20140809150313,115.863,39.326,2.000
309.000,20140809173346,115.847,39.317,3.000
309.000,20140809193824,115.847,39.317,1.000
309.000,20140816104929,115.863,39.326,1.000
309.000,20140816150807,115.847,39.317,1.000
309.000,20140816184635,115.863,39.326,2.000
1795.000,20140809102339,114.710,38.616,2.000
1795.000,20140809114029,114.751,38.605,1.000
1795.000,20140809160204,114.710,38.616,1.000
2137.000,20140809105016,115.501,38.831,39.000
2137.000,20140809110527,115.501,38.831,21.000
2137.000,20140809120409,115.488,38.829,38.000
2137.000,20140809143358,115.491,38.819,16.000
2137.000,20140809152440,115.501,38.831,28.000
2137.000,20140809163308,115.501,38.831,37.000
2137.000,20140809174926,115.501,38.831,20.000
2137.000,20140809190201,115.500,38.819,17.000
2137.000,20140816124758,115.488,38.829,35.000
2137.000,20140816152801,115.501,38.831,25.000
1437.000,20140809102118,115.757,38.646,2.000
1437.000,20140809111630,115.757,38.646,4.000
1437.000,20140809123049,115.782,38.645,1.000
1437.000,20140809135709,115.757,38.646,3.000
1437.000,20140809141701,115.756,38.644,2.000
1437.000,20140809175136,115.731,38.666,2.000
1437.000,20140809183043,115.775,38.680,4.000
1437.000,20140809192419,115.773,38.675,4.000
1437.000,20140816101230,115.773,38.675,2.000
1437.000,20140816114648,115.773,38.675,4.000
1437.000,20140816120306,115.731,38.666,4.000
1437.000,20140816134850,115.773,38.675,3.000
1437.000,20140816145958,115.773,38.675,2.000
1437.000,20140816150401,115.757,38.646,2.000
1437.000,20140816161903,115.773,38.675,3.000
1437.000,20140816174353,115.790,38.666,3.000
1437.000,20140816185419,115.773,38.675,2.000
1437.000,20140816190313,115.785,38.676,3.000
674.000,20140809171147,115.771,38.700,19.000
674.000,20140816105410,115.507,38.851,15.000
674.000,20140816114333,115.555,38.873,25.000
674.000,20140816121154,115.659,38.730,19.000
674.000,20140816141227,115.771,38.700,22.000
674.000,20140816150247,115.771,38.700,24.000
1438.000,20140809184824,114.869,38.464,24.000
1438.000,20140809193635,115.018,38.591,29.000
1438.000,20140816125645,114.902,38.558,19.000
1438.000,20140816132553,114.902,38.558,29.000
1438.000,20140816143501,114.902,38.558,28.000
1438.000,20140816153411,114.902,38.558,26.000
1438.000,20140816162332,114.902,38.558,33.000
1438.000,20140816173833,114.921,38.545,16.000
2138.000,20140809103329,114.195,38.845,2.000
2138.000,20140809115831,114.189,38.854,1.000
2138.000,20140809121111,114.189,38.854,2.000
2138.000,20140809131131,114.457,38.832,4.000
2138.000,20140809140014,115.271,38.817,1.000
2138.000,20140809174653,115.459,38.892,3.000
2138.000,20140809183722,115.359,38.791,2.000
2138.000,20140809190142,114.688,38.861,1.000
2138.000,20140816100716,114.283,38.771,1.000
2138.000,20140816170905,114.274,38.756,2.000
2138.000,20140816180250,114.269,38.825,2.000
2872.000,20140809103640,114.944,38.496,4.000
2872.000,20140809122835,114.956,38.519,2.000
2872.000,20140809145723,114.931,38.510,3.000
2872.000,20140809155215,114.944,38.496,3.000
2872.000,20140809162223,114.931,38.510,4.000
2872.000,20140809170520,114.960,38.528,4.000
2872.000,20140816100836,114.944,38.496,2.000
2872.000,20140816115024,114.944,38.496,4.000
2872.000,20140816123057,114.944,38.496,2.000
2872.000,20140816132122,114.956,38.519,3.000
2872.000,20140816155909,114.960,38.528,4.000
2872.000,20140816164454,114.931,38.510,2.000
2872.000,20140816173302,114.965,38.521,4.000
2872.000,20140816185628,114.944,38.496,4.000
2872.000,20140816190359,114.991,38.496,2.000
675.000,20140809102033,115.861,39.065,3.000
675.000,20140809120418,115.864,39.061,2.000
675.000,20140809135838,115.861,39.065,4.000
675.000,20140809140608,115.864,39.061,3.000
675.000,20140809171450,115.864,39.061,1.000
675.000,20140809192950,115.850,39.093,2.000
2509.000,20140809103001,115.232,38.509,4.000
2509.000,20140809110242,115.232,38.509,4.000
2509.000,20140809124021,115.232,38.509,3.000
2509.000,20140809134214,115.232,38.509,1.000
2509.000,20140809144804,115.232,38.509,4.000
2509.000,20140809154545,115.232,38.509,3.000
2509.000,20140809162806,115.232,38.509,3.000
2509.000,20140809170403,115.232,38.509,2.000
2509.000,20140816135903,115.232,38.509,1.000
2509.000,20140816154820,115.232,38.509,4.000
2509.000,20140816165621,115.232,38.509,2.000
2509.000,20140816181906,115.242,38.523,2.000
2873.000,20140809104858,115.410,38.938,16.000
2873.000,20140809115358,115.410,38.938,34.000
2873.000,20140809120130,115.389,38.922,21.000
2873.000,20140809135023,115.398,38.946,26.000
2873.000,20140809153024,115.398,38.946,29.000
2873.000,20140809163200,115.447,38.935,21.000
2873.000,20140809171433,115.491,38.909,24.000
2873.000,20140809191051,115.444,38.909,31.000
2873.000,20140816105920,115.122,38.842,25.000
2873.000,20140816114021,115.097,38.816,15.000
2873.000,20140816125000,115.128,38.837,25.000
2873.000,20140816153507,115.450,38.898,18.000
2873.000,20140816161548,115.501,38.929,28.000
2873.000,20140816173558,115.450,38.898,33.000
2873.000,20140816180230,115.501,38.929,18.000
2510.000,20140809103717,114.698,38.621,3.000
2510.000,20140809113049,114.676,38.608,1.000
2510.000,20140809123945,114.703,38.587,2.000
2510.000,20140809134636,114.703,38.587,2.000
2510.000,20140809155215,114.699,38.601,2.000
2510.000,20140809165411,114.699,38.601,2.000
2510.000,20140809171132,114.676,38.608,4.000
2510.000,20140809181752,114.705,38.630,4.000
2510.000,20140809192026,114.693,38.622,2.000
2874.000,20140809110443,114.698,38.621,2.000
2874.000,20140809125755,114.693,38.622,2.000
2874.000,20140809133644,114.692,38.636,2.000
2874.000,20140809142753,114.698,38.621,1.000
2874.000,20140809155016,114.693,38.622,2.000
2874.000,20140809162739,114.698,38.621,2.000
2874.000,20140809172843,114.677,38.623,4.000
2874.000,20140816162822,115.452,38.892,1.000
2874.000,20140816174752,115.452,38.884,4.000
2139.000,20140809103416,114.671,39.413,19.000
2139.000,20140809111352,114.675,39.350,18.000
2139.000,20140809121658,114.682,39.359,32.000
2139.000,20140816103544,114.681,39.342,33.000
2139.000,20140816113056,114.699,39.362,18.000
2139.000,20140816192807,114.686,39.353,19.000
1053.000,20140809101548,115.426,39.025,25.000
1053.000,20140809113428,115.426,39.025,37.000
1053.000,20140809121656,115.397,39.017,36.000
1053.000,20140809153642,115.426,39.025,22.000
1053.000,20140809162413,115.397,39.017,36.000
1053.000,20140809171202,115.372,39.032,30.000
1053.000,20140809182237,115.412,39.043,36.000
1053.000,20140809190500,115.426,39.025,23.000
1053.000,20140816135303,115.459,38.892,28.000
1053.000,20140816142137,115.458,39.019,31.000
1053.000,20140816150521,115.420,39.061,17.000
1053.000,20140816174647,115.412,39.043,15.000
1053.000,20140816180900,115.397,39.017,29.000
1053.000,20140816194418,115.426,39.025,31.000
2140.000,20140809101250,115.869,38.972,23.000
2140.000,20140809114814,115.865,38.983,21.000
2140.000,20140809120044,115.865,38.983,19.000
2140.000,20140809130751,115.865,38.983,15.000
2140.000,20140809140848,115.865,38.983,20.000
2140.000,20140809153642,115.867,38.965,36.000
2140.000,20140809172014,115.865,38.983,23.000
2140.000,20140809194820,115.865,38.983,36.000
2140.000,20140816105922,115.869,38.972,15.000
2140.000,20140816112424,115.865,38.983,35.000
2140.000,20140816132439,115.865,38.983,22.000
2140.000,20140816145304,115.865,38.983,15.000
2140.000,20140816150504,115.865,38.983,21.000
2140.000,20140816161540,115.869,38.972,32.000
2140.000,20140816172853,115.865,38.983,25.000
2140.000,20140816182213,115.867,38.965,33.000
2140.000,20140816190147,115.933,38.931,36.000
1054.000,20140809101804,115.844,38.978,20.000
1054.000,20140809114529,115.844,38.978,36.000
1054.000,20140809121153,115.839,38.973,38.000
1054.000,20140809143921,115.839,38.973,18.000
1054.000,20140809161144,115.534,38.944,16.000
1054.000,20140809180114,115.566,38.943,23.000
1054.000,20140809190832,115.566,38.943,32.000
1054.000,20140816103405,115.844,38.978,28.000
1054.000,20140816144241,115.839,38.973,35.000
1054.000,20140816152112,115.844,38.978,29.000
1054.000,20140816174038,115.844,38.978,38.000
1054.000,20140816185439,115.844,38.978,21.000
1796.000,20140809105901,115.926,38.934,24.000
1796.000,20140809113123,115.927,38.934,20.000
1796.000,20140809120433,115.927,38.934,35.000
1796.000,20140809161133,115.917,38.923,21.000
1796.000,20140809175055,115.933,38.931,33.000
1796.000,20140809180557,115.917,38.923,22.000
1796.000,20140816102330,115.919,38.933,27.000
1796.000,20140816113452,115.927,38.934,27.000
1796.000,20140816120702,115.919,38.933,24.000
1796.000,20140816141701,115.927,38.934,23.000
1796.000,20140816152055,115.917,38.923,19.000
1796.000,20140816175535,115.926,38.934,36.000
2511.000,20140809102418,115.578,38.482,4.000
2511.000,20140809162053,115.645,38.496,2.000
2511.000,20140809191804,115.565,38.494,4.000
2511.000,20140816112522,115.577,38.488,1.000
2511.000,20140816121705,115.396,38.795,3.000
2511.000,20140816135435,115.326,39.354,1.000
2511.000,20140816140417,115.326,39.354,3.000
2511.000,20140816154800,115.354,39.357,3.000
2511.000,20140816165024,115.354,39.357,1.000
2511.000,20140816170230,115.326,39.354,2.000
2511.000,20140816182242,115.326,39.354,4.000
2511.000,20140816190108,115.326,39.354,1.000
2875.000,20140809103138,115.075,38.814,2.000
2875.000,20140809113547,114.725,38.634,3.000
2875.000,20140809154444,114.698,38.621,1.000
2875.000,20140809164242,114.698,38.621,2.000
2875.000,20140809171940,114.698,38.621,1.000
2875.000,20140809180651,114.698,38.621,2.000
